ID,Pret mp,Pret,Localitate,TURDA,CAMPIA TURZII,GILAU,GHERLA,DEJ,MUNTELE CACOVEI,FELEACU,MOCIU,AGHIRESU, HUEDIN,JUCU DE MIJLOC,JUC-HERGHELIE,CHINTENI,AGHIRESU-FABRICI,AGHIRESU2,AGHIRESU3,Cartier sursa,cartier trimmed,Cartier recodat,Objectid 1 (Recodat),Object ID (Una noua),Camere,Suprafata utila,Suprafata construita,Compartimentare,Decomandat,Nedecomandat,Semidecomandat,Etaj,Demisol,Parter,Etaj 1,Etaj 2,Etaj 3,Etaj 4,Etaj 5,Etaj 6,Etaj 7,Etaj 8,Etaj 9,Etaj 10,Etaj 11,Etaj 12,Etaj 13,Etaj 14,Etaj 15,Mansarda,Etaj 22,Total etaje bloc,Stadiul constructiei,Finalizat,In constructie,Proiect,Bai,Loc de parcare,Tipul incalzirii,Centrala,Termoficare,Confort,Confort 1,Confort 2,Confort 3,Lux,Data constructiei,Tip vanzator,Comision,Tip vanzator2,Agentie,Dezvoltator,BancŽŸ,Tip apartament,Electricitate,Canal,Apa,Gaz,Parchet,Termopan,Balcon,Mobilat,Internet,Interfon,Lift,Aer conditionat,Sistem alarma,Terasa,Dressing,Gradina,Debara,Piscina,Semineu,Sauna,Boxa,Jaluzele,Latitudine,Longitudine,Distanta fata de centru,DFDC,Post date intermediar,Data achizitie date,SIRINF,SIRSUP
47,853,43500,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,51,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5562265,23.8161492,0.311931561,31.1931561,11.03.2021,2021-03-28-12:59,55268,55259
48,1022,47000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,46,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5563278,23.8191967,0.314090770,31.4090770,12.02.2021,2021-03-28-12:59,55268,55259
49,906,58000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,64,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5563461,23.8181760,0.313330364,31.3330364,07.04.2021,2021-04-10-17:13,55268,55259
50,982,56000,DEJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,DEJ,0,DEJ,73,73,2,57,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.1303554,23.8839602,0.465961093,46.5961093,09.03.2021,2021-03-28-12:58,55017,55008
51,955,42000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,44,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5567703,23.8167267,0.311981115,31.1981115,27.01.2021,2021-03-28-12:59,55268,55259
52,965,55000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,57,0,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5570107,23.8021355,0.301315995,30.1315995,26.02.2021,2021-03-28-12:59,55268,55259
53,762,32000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,42,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,0,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5571899,23.8173351,0.312139940,31.2139940,24.02.2021,2021-03-28-12:59,55268,55259
54,712,47000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,66,0,Decomandat,1,0,0,Etaj 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5572586,23.8042240,0.302624107,30.2624107,25.02.2021,2021-03-28-12:59,55268,55259
55,935,43000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,46,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5576309,23.8038745,0.302113832,30.2113832,02.04.2021,2021-04-10-17:13,55268,55259
56,1024,42000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,41,0,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5576540,23.8132270,0.308825847,30.8825847,04.03.2021,2021-03-28-12:59,55268,55259
57,789,30000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.5577360,23.8021660,0.300825847,30.0825847,17.03.2021,2021-03-28-12:59,55268,55259
58,756,34000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,45,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5578786,23.8105232,0.306711358,30.6711358,25.03.2021,2021-03-28-12:59,55268,55259
59,1094,35000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,32,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5579414,23.8005791,0.299557049,29.9557049,24.02.2021,2021-03-28-12:59,55268,55259
60,800,40000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,50,0,Nedecomandat,0,1,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5579504,23.8012765,0.300044190,30.0044190,13.04.2021,2021-04-17-16:27,55268,55259
61,889,40000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,45,0,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5579743,23.8018589,0.300440047,30.0440047,22.03.2021,2021-03-28-12:59,55268,55259
62,673,35000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,52,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5581057,23.8123915,0.307908486,30.7908486,24.03.2021,2021-03-28-12:59,55268,55259
63,977,43000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,44,0,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.5583572,23.8182411,0.312011648,31.2011648,27.01.2021,2021-03-28-12:59,55268,55259
64,890,44500,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,50,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5584412,23.8065434,0.303454651,30.3454651,08.02.2021,2021-03-28-12:59,55268,55259
65,915,43000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,47,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,0,0,0,Confort I,1,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5586465,23.8033379,0.301018789,30.1018789,16.03.2021,2021-03-28-12:59,55268,55259
66,759,41000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,54,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5586700,23.8071270,0.303714565,30.3714565,27.01.2021,2021-03-28-12:59,55268,55259
67,977,42000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,43,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort II,0,1,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5586929,23.8190899,0.312409391,31.2409391,03.03.2021,2021-03-28-12:59,55268,55259
68,1155,67000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,58,0,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5588112,23.8118114,0.307002255,30.7002255,02.03.2021,2021-03-28-12:59,55268,55259
69,1635,85000,CAMPIA TURZII,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,CAMPIA TURZII,0,CAMPIA TURZII,2,2,2,52,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5589180,23.8710804,0.352354142,35.2354142,08.02.2021,2021-03-28-13:00,55366,55357
70,946,35000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,37,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5589640,23.8186620,0.311910817,31.1910817,24.03.2021,2021-03-28-12:59,55268,55259
71,1143,32000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,28,0,0,0,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5594450,23.8016040,0.299223609,29.9223609,14.03.2021,2021-03-28-12:59,55268,55259
72,1000,50000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,50,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.5594532,23.8001144,0.298160279,29.8160279,16.03.2021,2021-03-28-12:59,55268,55259
73,936,44000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,47,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,0,0,Centrala proprie,1,0,0,0,0,0,0,2010,Proprietar verificat,0,Proprietar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5600980,23.8186020,0.311101090,31.1101090,25.03.2021,2021-03-28-12:59,55268,55259
74,900,27000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MICRO1,MICRO1,TURDA,75,75,2,30,0,0,0,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5607240,23.8027895,0.299172659,29.9172659,07.04.2021,2021-04-10-17:13,55268,55259
75,1000,65000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,65,0,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5609160,23.8102080,0.304391242,30.4391242,05.03.2021,2021-03-28-12:59,55268,55259
76,1009,58500,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,58,0,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5613251,23.8137054,0.306666356,30.6666356,15.02.2021,2021-03-28-12:59,55268,55259
77,793,73000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,92,0,0,0,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2010,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5634825,23.8236779,0.312625237,31.2625237,10.03.2021,2021-03-28-12:59,55268,55259
78,811,60000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,74,0,Decomandat,1,0,0,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Finalizat,1,0,0,2,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5650177,23.7777729,0.278651303,27.8651303,06.02.2021,2021-03-28-12:59,55268,55259
79,618,42000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,68,0,0,0,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BancŽŸ,0,BancŽŸ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5654096,23.7816948,0.281040637,28.1040637,15.03.2021,2021-03-28-12:59,55268,55259
80,922,59900,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,65,65,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,0,0,0,Confort I,1,0,0,0,1986,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.5670331,23.7834272,0.281059002,28.1059002,27.03.2021,2021-03-28-12:59,55268,55259
81,833,75000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,90,0,Decomandat,1,0,0,Etaj 7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5681359,23.7847843,0.281208562,28.1208562,08.03.2021,2021-03-28-12:59,55268,55259
82,1057,56000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,53,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5681630,23.7818403,0.279145190,27.9145190,01.04.2021,2021-04-10-17:13,55268,55259
83,1000,48000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,48,0,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5685576,23.7819083,0.278907366,27.8907366,02.04.2021,2021-04-10-17:13,55268,55259
84,1245,49790,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,2,40,0,Nedecomandat,0,1,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.5697640,23.7822160,0.278251955,27.8251955,19.03.2021,2021-03-28-12:59,55268,55259
85,1080,63700,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,59,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5725136,23.7863483,0.279190399,27.9190399,27.01.2021,2021-03-28-12:59,55268,55259
86,682,75000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,4,110,0,0,0,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5772560,23.7810705,0.272105011,27.2105011,25.03.2021,2021-03-28-12:59,55268,55259
87,824,84000,TURDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,75,3,102,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5780124,23.7673741,0.262051889,26.2051889,17.03.2021,2021-03-28-12:59,55268,55259
88,1068,49126,CAMPIA TURZII,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TURDA,0,TURDA,75,2,2,46,0,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5849794,23.7823480,0.267618165,26.7618165,05.04.2021,2021-04-10-17:14,55366,55357
89,963,56799,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,3,59,0,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2009,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7173142,23.4983288,0.104593486,10.4593486,12.04.2021,2021-04-12-18:28,54984,54975
90,859,61000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,2,71,82,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Lux,0,0,0,1,2016,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7234911,23.4825724,0.115882774,11.5882774,12.04.2021,2021-04-12-18:28,54984,54975
91,1049,43000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,1,41,41,Semidecomandat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,1982,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7235158,23.4825274,0.115914161,11.5914161,17.03.2021,2021-04-12-18:28,54984,54975
92,899,39550,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,2,44,44,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2018,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7235219,23.4825544,0.115886971,11.5886971,16.04.2021,2021-04-17-16:51,54984,54975
93,774,65000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,4,84,0,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2014,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7236081,23.4827341,0.115687799,11.5687799,12.04.2021,2021-04-12-18:28,54984,54975
